date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD)
2019-10-21,53125.308005,8223.35,53833.6799,8333.0,52599.956409,8142.03,52956.823381,8197.27,30448.679539,30448.679539
2019-10-20,51358.545161,7949.87,53601.1091,8297.0,50842.561,7870.0,53125.308005,8223.35,34286.452654,34286.452654
2019-10-19,51339.293467,7946.89,52316.15543,8098.1,50822.663276,7866.92,51346.529003,7948.01,26627.889388,26627.889388
2019-10-18,52139.207813,8070.71,52425.3345,8115.0,50493.769403,7816.01,51340.068703,7947.01,31353.181416,31353.181416
2019-10-17,51650.227706,7995.02,52489.420676,8124.92,51223.912509,7929.03,52138.367974,8070.58,29656.949158,29656.949158
2019-10-16,52711.52579,8159.3,52852.747948,8181.16,51146.1951,7917.0,51629.037922,7991.74,34733.593966,34733.593966
2019-10-15,53923.219658,8346.86,54285.9009,8403.0,52263.827,8090.0,52711.461187,8159.29,32773.062476,32773.062476
2019-10-14,53460.532972,8275.24,54194.487655,8388.85,52993.8409,8203.0,53931.87646,8348.2,29810.663253,29810.663253
2019-10-13,53633.281394,8301.98,54598.385611,8451.37,52716.048,8160.0,53459.047103,8275.01,27840.739953,27840.739953
2019-10-12,53348.834385,8257.95,54266.52,8400.0,53297.475,8250.0,53621.071427,8300.09,21339.334098,21339.334098
2019-10-11,55286.084546,8557.82,56718.268453,8779.51,53054.438514,8212.38,53352.38755,8258.5,50405.284418,50405.284418
2019-10-10,55314.057645,8562.15,55842.8332,8644.0,54360.323556,8414.52,55287.441209,8558.03,39137.946167,39137.946167
2019-10-09,52785.754637,8170.79,56010.801,8670.0,52425.3345,8115.0,55304.948622,8560.74,55038.704378,55038.704378
2019-10-08,52915.154446,8190.82,53781.9975,8325.0,52255.751625,8088.75,52770.249917,8168.39,35452.657423,35452.657423
2019-10-07,50747.59459,7855.3,53619.973176,8299.92,50144.8486,7762.0,52910.438427,8190.09,52202.072297,52202.072297
2019-10-06,52506.411265,8127.55,52676.446361,8153.87,50293.4355,7785.0,50740.811275,7854.25,34676.104049,34676.104049
2019-10-05,52568.042527,8137.09,52867.283623,8183.41,51766.254694,8012.98,52497.625257,8126.19,21907.615564,21907.615564
2019-10-04,53132.285129,8224.43,53183.838323,8232.41,51714.7015,8005.0,52568.300939,8137.13,26476.330404,26476.330404
2019-10-03,54008.108,8360.0,54221.2979,8393.0,52070.018,8060.0,53129.248788,8223.96,30488.284058,30488.284058
2019-10-02,53573.136001,8292.67,54097.970773,8373.91,52659.326566,8151.22,54007.720382,8359.94,26243.386644,26243.386644
2019-10-01,53555.693191,8289.97,54912.55,8500.0,52800.354915,8173.05,53571.650132,8292.44,43472.418091,43472.418091
2019-09-30,51960.451312,8043.04,53861.200778,8337.26,49808.913,7710.0,53551.623202,8289.34,55865.48726,55865.48726
2019-09-29,52970.454614,8199.38,53162.648539,8229.13,50971.767,7890.0,51965.490346,8043.82,31544.211388,31544.211388
2019-09-28,52828.909441,8177.47,53717.3945,8315.0,51689.441727,8001.09,52966.772243,8198.81,34473.605165,34473.605165
2019-09-27,52092.564447,8063.49,53394.3795,8265.0,50727.244645,7852.15,52831.751973,8177.91,43882.924625,43882.924625
2019-09-26,54460.652015,8430.05,54692.835197,8465.99,50067.325,7750.0,52094.114919,8063.73,67930.853749,67930.853749
2019-09-25,54896.722265,8497.55,56398.419,8730.0,53075.499092,8215.64,54460.652015,8430.05,60783.892258,60783.892258
2019-09-24,62679.12266,9702.2,63278.573897,9794.99,50390.34,7800.0,54868.232342,8493.14,94007.345203,94007.345203
2019-09-23,64784.211415,10028.05,64925.950397,10049.99,62120.758931,9615.77,62679.445675,9702.25,31937.232356,31937.232356
2019-09-22,64507.064545,9985.15,65177.9667,10089.0,63659.602391,9853.97,64789.508861,10028.87,22049.275256,22049.275256
2019-09-21,65687.813576,10167.92,65744.53501,10176.7,63956.97,9900.0,64515.075317,9986.39,20544.175196,20544.175196
2019-09-20,66177.37511,10243.7,66418.3443,10281.0,64999.597817,10061.39,65692.141977,10168.59,25088.491069,25088.491069
2019-09-19,65613.455523,10156.41,66702.5975,10325.0,62361.2759,9653.0,66181.186687,10244.29,44826.282579,44826.282579
2019-09-18,65814.177044,10187.48,66269.886606,10258.02,65249.03,10100.0,65617.202497,10156.99,24250.249303,24250.249303
2019-09-17,66216.007704,10249.68,66379.5825,10275.0,65429.983003,10128.01,65816.373546,10187.82,22914.324563,22914.324563
2019-09-16,66562.667402,10303.34,66896.4065,10355.0,65106.9034,10078.0,66226.537993,10251.31,28971.401657,28971.401657
2019-09-15,66753.052443,10332.81,66928.708,10360.0,66231.964645,10252.15,66554.075203,10302.01,18047.654013,18047.654013
2019-09-14,66826.183039,10344.13,67316.261397,10419.99,66039.318499,10222.33,66767.329706,10335.02,23621.533519,23621.533519
2019-09-13,67284.089103,10415.01,67439.0717,10439.0,65591.4259,10153.0,66812.810218,10342.06,30280.339776,30280.339776
2019-09-12,65628.572625,10158.75,67502.447243,10448.81,64861.412,10040.0,67284.089103,10415.01,34511.162755,34511.162755
2019-09-11,65237.336857,10098.19,66495.8679,10293.0,63827.764,9880.0,65625.859299,10158.33,31953.824562,31953.824562
2019-09-10,66557.757574,10302.58,67090.150897,10384.99,64299.3659,9953.0,65237.078445,10098.15,28915.412225,28915.412225
2019-09-09,67065.924772,10381.24,67703.944,10480.0,65045.53055,10068.5,66561.246136,10303.12,39835.727608,39835.727608
2019-09-08,67548.25077,10455.9,68430.72775,10592.5,65946.7424,10208.0,67065.537154,10381.18,23984.672018,23984.672018
2019-09-07,66532.756213,10298.71,68207.8474,10558.0,66467.248771,10288.57,67548.121564,10455.88,27637.877392,27637.877392
2019-09-06,68240.988739,10563.13,70455.191961,10905.87,65572.045,10150.0,66532.885419,10298.73,58799.640959,58799.640959
2019-09-05,68259.012976,10565.92,70417.27,10900.0,67510.135,10450.0,68249.774747,10564.49,33970.960639,33970.960639
2019-09-04,68555.734555,10611.85,69764.7797,10799.0,66992.600367,10369.89,68266.119306,10567.02,43943.889026,43943.889026
2019-09-03,66799.502,10340.0,69596.8119,10773.0,66360.2016,10272.0,68577.893384,10615.28,47998.376781,47998.376781
2019-09-02,62817.308477,9723.59,67510.135,10450.0,62745.66375,9712.5,66799.502,10340.0,44740.248093,44740.248093
2019-09-01,61946.137022,9588.74,63504.749,9830.0,61502.056,9520.0,62826.288294,9724.98,19545.404843,19545.404843
2019-08-31,61907.504428,9582.76,62564.839953,9684.51,60860.871225,9420.75,61937.932441,9587.47,17130.290074,17130.290074
2019-08-30,61366.454303,9499.01,62639.0688,9696.0,60406.453723,9350.41,61919.003762,9584.54,26834.318104,26834.318104
2019-08-29,62800.5763,9721.0,62819.9572,9724.0,60209.996,9320.0,61362.771932,9498.44,35532.69491,35532.69491
2019-08-28,65802.613107,10185.69,66534.6297,10299.0,62025.404903,9601.01,62800.5763,9721.0,42110.555375,42110.555375
2019-08-27,67016.56808,10373.6,67129.494124,10391.08,64932.992124,10051.08,65798.478515,10185.05,28402.775383,28402.775383
2019-08-26,65524.820207,10142.69,68505.0212,10604.0,65494.069179,10137.93,67007.846675,10372.25,41687.511599,41687.511599
2019-08-25,65472.620983,10134.61,66754.2799,10333.0,64001.998291,9906.97,65524.820207,10142.69,26271.657398,26271.657398
2019-08-24,67110.630048,10388.16,67312.579026,10419.42,63892.367,9890.0,65470.941305,10134.35,27692.456844,27692.456844
2019-08-23,65248.38397,10099.9,67477.8335,10445.0,64730.849337,10019.79,67119.609865,10389.55,27550.336173,27550.336173
2019-08-22,65512.739446,10140.82,66166.3926,10242.0,63065.4486,9762.0,65248.254764,10099.88,34059.642738,34059.642738
2019-08-21,69516.122753,10760.51,69797.921039,10804.13,63685.6374,9858.0,65524.044971,10142.57,47355.719282,47355.719282
2019-08-20,70512.430219,10914.73,70740.026588,10949.96,68220.768,10560.0,69516.122753,10760.51,32298.921679,32298.921679
2019-08-19,66580.950051,10306.17,70611.079,10930.0,66273.63358,10258.6,70517.663062,10915.54,37243.319217,37243.319217
2019-08-18,65998.747815,10216.05,67833.15,10500.0,65119.824,10080.0,66584.890834,10306.78,24085.395172,24085.395172
2019-08-17,66742.328345,10331.15,67607.943942,10465.14,64603.0,10000.0,65998.554006,10216.02,29000.581201,29000.581201
2019-08-16,66520.223231,10296.77,68065.914609,10536.03,62987.925,9750.0,66744.847862,10331.54,51758.142918,51758.142918
2019-08-15,64959.350148,10055.16,67574.738,10460.0,64028.0333,9911.0,66501.875979,10293.93,38174.45112,38174.45112
2019-08-14,70374.373608,10893.36,70400.990044,10897.48,64138.50443,9928.1,64928.405311,10050.37,54451.847499,54451.847499
2019-08-13,73636.760505,11398.35,74010.230448,11456.16,69696.623535,10788.45,70370.174413,10892.71,33234.72968,33234.72968
2019-08-12,74545.918524,11539.08,74796.642767,11577.89,72583.537796,11235.32,73622.095624,11396.08,17568.227075,17568.227075
2019-08-11,73061.083172,11309.24,74939.48,11600.0,71787.564233,11112.11,74616.271191,11549.97,26772.90691,26772.90691
2019-08-10,76748.234794,11879.98,77426.6955,11985.0,72807.581,11270.0,73061.535393,11309.31,42633.087048,42633.087048
2019-08-09,77485.936451,11994.17,77818.706504,12045.68,75585.51,11700.0,76748.299397,11879.99,39427.152588,39427.152588
2019-08-08,77362.350912,11975.04,77911.218,12060.0,74429.1163,11521.0,77522.114131,11999.77,51207.257174,51207.257174
2019-08-07,74175.161907,11481.69,78435.600551,12141.17,73536.561252,11382.84,77362.286309,11975.03,69173.390353,69173.390353
2019-08-06,76425.349,11830.0,79660.02121,12330.7,72527.85001,11226.7,74175.161907,11481.69,76705.389875,76705.389875
2019-08-05,70611.014397,10929.99,77119.960456,11937.52,70596.86634,10927.8,76417.59664,11828.8,65153.673713,65153.673713
2019-08-04,69880.160658,10816.86,71321.712,11040.0,68169.0856,10552.0,70606.104569,10929.23,39924.745141,39924.745141
2019-08-03,67986.582125,10523.75,70448.085631,10904.77,67819.777179,10497.93,69880.160658,10816.86,33802.318824,33802.318824
2019-08-02,67025.6125,10375.0,68931.401,10670.0,66420.605405,10281.35,67986.582125,10523.75,42990.444221,42990.444221
2019-08-01,65123.247959,10080.53,67625.515958,10467.86,63720.910638,9863.46,67025.547897,10374.99,41727.637028,41727.637028
2019-07-31,61857.3725,9575.0,65312.34094,10109.8,61728.1665,9555.0,65123.247959,10080.53,39515.35456,39515.35456
2019-07-30,61431.444921,9509.07,62757.163084,9714.28,60739.7406,9402.0,61852.268863,9574.21,32536.368834,32536.368834
2019-07-29,61641.210862,9541.54,62852.2587,9729.0,60694.5185,9395.0,61422.206692,9507.64,29021.937411,29021.937411
2019-07-28,61236.666876,9478.92,61986.513897,9594.99,59208.6495,9165.0,61641.210862,9541.54,29401.022937,29401.022937
2019-07-27,63465.9872,9824.0,65821.800198,10188.66,60293.9799,9333.0,61221.162156,9476.52,43809.778301,43809.778301
2019-07-26,63841.653645,9882.15,63892.237794,9889.98,62257.9111,9637.0,63465.9872,9824.0,27167.463217,27167.463217
2019-07-25,63074.49302,9763.4,65733.5525,10175.0,62794.309809,9720.03,63826.924161,9879.87,37873.354728,37873.354728
2019-07-24,63729.438234,9864.78,64196.0011,9937.0,61534.3575,9525.0,63073.717784,9763.28,43475.380377,43475.380377
2019-07-23,66819.399724,10343.08,66825.149391,10343.97,63453.0666,9822.0,63730.278073,9864.91,47624.37071,47624.37071
2019-07-22,68415.546045,10590.15,69016.418548,10683.16,65249.03,10100.0,66801.504693,10340.31,40467.954839,40467.954839
2019-07-21,69385.366281,10740.27,69886.87937,10817.9,66463.5664,10288.0,68411.023835,10589.45,38834.287935,38834.287935
2019-07-20,67870.490534,10505.78,71508.996097,11068.99,66864.105,10350.0,69385.107869,10740.23,47331.899848,47331.899848
2019-07-19,68664.202992,10628.64,69575.557513,10769.71,65390.122952,10121.84,67860.864687,10504.29,56546.932133,56546.932133
2019-07-18,62463.736258,9668.86,69693.7164,10788.0,59770.6956,9252.0,68654.641748,10627.16,80283.310252,80283.310252
2019-07-17,60921.727251,9430.17,64325.2071,9957.0,58530.318,9060.0,62457.663576,9667.92,84942.672717,84942.672717
2019-07-16,69989.468934,10833.78,71244.1884,11028.0,60403.869603,9350.01,60982.583277,9439.59,97219.443413,97219.443413
2019-07-15,65728.255054,10174.18,71709.33,11100.0,63698.558,9860.0,70021.382816,10838.72,81922.426332,81922.426332
2019-07-14,73361.745534,11355.78,73983.3556,11452.0,65268.4109,10103.0,65728.255054,10174.18,72517.579236,72517.579236
2019-07-13,75955.168366,11757.22,76231.410794,11799.98,69965.049,10830.0,73361.616328,11355.76,54245.594548,54245.594548
2019-07-12,73278.407664,11342.88,76780.6655,11885.0,71534.9019,11073.0,75955.168366,11757.22,56321.858281,56321.858281
2019-07-11,78222.023033,12108.11,78245.409319,12111.73,71063.3,11000.0,73278.472267,11342.89,87506.461058,87506.461058
2019-07-10,81067.139153,12548.51,84934.080924,13147.08,74739.2107,11569.0,78223.702711,12108.37,109246.044997,109246.044997
2019-07-09,79065.02758,12238.6,82657.794219,12794.73,77962.9004,12068.0,81034.191623,12543.41,78442.130343,78442.130343
2019-07-08,73712.023,11410.0,79707.375209,12338.03,72484.566,11220.0,79065.02758,12238.6,52182.367215,52182.367215
2019-07-07,72720.043935,11256.45,74538.9414,11538.0,71672.958511,11094.37,73687.732272,11406.24,38884.795599,38884.795599
2019-07-06,70949.663323,10982.41,75359.3995,11665.0,70834.023953,10964.51,72720.302347,11256.49,51469.496331,51469.496331
2019-07-05,72004.371901,11145.67,73691.543849,11406.83,69748.241332,10796.44,70874.207019,10970.73,63534.350582,63534.350582
2019-07-04,77135.982,11940.0,77523.6,12000.0,71418.6165,11055.0,72004.371901,11145.67,66512.221892,66512.221892
2019-07-03,70061.824294,10844.98,77471.206967,11991.89,70036.370712,10841.04,77135.982,11940.0,96815.90029,96815.90029
2019-07-02,68640.04147,10624.9,70667.606625,10938.75,62839.3381,9727.0,70048.063855,10842.85,109561.038728,109561.038728
2019-07-01,70120.74223,10854.1,72886.913484,11282.28,64796.809,10030.0,68640.235279,10624.93,90962.268271,90962.268271
2019-06-30,76897.790739,11903.13,78686.454,12180.0,69551.783609,10766.03,70120.74223,10854.1,84512.530443,84512.530443
2019-06-29,80153.329718,12407.06,80376.080862,12441.54,74132.071706,11475.02,76897.790739,11903.13,69642.074157,69642.074157
2019-06-28,73195.134397,11329.99,80624.544,12480.0,70952.699664,10982.88,80111.789989,12400.63,95795.203964,95795.203964
2019-06-27,84619.464314,13098.38,87072.181812,13478.04,67995.30353,10525.1,73195.134397,11329.99,173894.820889,173894.820889
2019-06-26,76369.015184,11821.28,90250.391,13970.0,75850.3823,11741.0,84589.87614,13093.8,155930.147386,155930.147386
2019-06-25,71428.888377,11056.59,76554.555,11850.0,71231.2678,11026.0,76366.301858,11820.86,61276.686648,61276.686648
2019-06-24,70455.708785,10905.95,71991.192889,11143.63,68613.55424,10620.8,71428.888377,11056.59,43101.045285,43101.045285
2019-06-23,69312.5587,10729.0,73599.872192,11392.64,68189.629354,10555.18,70456.484021,10906.07,57445.323945,57445.323945
2019-06-22,65635.743558,10159.86,72096.948,11160.0,64097.287716,9921.72,69315.78885,10729.5,104169.447976,104169.447976
2019-06-21,61489.523018,9518.06,65733.487897,10174.99,61489.523018,9518.06,65635.743558,10159.86,50484.415892,50484.415892
2019-06-20,59782.065728,9253.76,61954.277,9590.0,59274.54456,9175.2,61483.450336,9517.12,34556.053982,34556.053982
2019-06-19,58672.250791,9081.97,60106.6312,9304.0,57884.288,8960.0,59793.242047,9255.49,32147.706495,32147.706495
2019-06-18,60159.153439,9312.13,60315.686508,9336.36,57819.685,8950.0,58669.537465,9081.55,51554.569401,51554.569401
2019-06-17,57839.0659,8953.0,61011.0732,9444.0,57819.685,8950.0,60170.975788,9313.96,47895.485374,47895.485374
2019-06-16,56920.217431,8810.77,60293.9799,9333.0,56592.228,8760.0,57841.197799,8953.33,63289.251219,63289.251219
2019-06-15,55887.280064,8650.88,57270.494897,8864.99,55349.460089,8567.63,56906.84461,8808.7,31791.636039,31791.636039
2019-06-14,53080.667332,8216.44,56103.893923,8684.41,52614.750496,8144.32,55881.595,8650.0,39835.246255,39835.246255
2019-06-13,52506.992692,8127.64,53683.930146,8309.82,51747.196809,8010.03,53094.233962,8218.54,30467.764341,30467.764341
2019-06-12,50938.81947,7884.9,52974.46,8200.0,50319.212097,7788.99,52506.992692,8127.64,41597.082622,41597.082622
2019-06-11,51559.6543,7981.0,51747.003,8010.0,49694.113469,7692.23,50938.81947,7884.9,30334.999427,30334.999427
2019-06-10,49276.390471,7627.57,51811.606,8020.0,48523.3133,7511.0,51570.959825,7982.75,36756.078468,36756.078468
2019-06-09,51005.877384,7895.28,51262.4805,7935.0,48495.275598,7506.66,49280.008239,7628.13,31568.465157,31568.465157
2019-06-08,51546.346082,7978.94,51970.852395,8044.65,50073.7853,7751.0,50995.153286,7893.62,22657.329634,22657.329634
2019-06-07,50310.038471,7787.57,52328.43,8100.0,49986.506647,7737.49,51556.617959,7980.53,33942.225658,33942.225658
2019-06-06,50248.730224,7778.08,50830.480239,7868.13,48094.220174,7444.58,50304.41801,7786.7,36624.118747,36624.118747
2019-06-05,49660.584512,7687.04,51015.05101,7896.7,48922.430634,7572.78,50238.52295,7776.5,48679.656455,48679.656455
2019-06-04,52429.598298,8115.66,52429.598298,8115.66,48329.633506,7481.02,49660.519909,7687.03,74143.948941,74143.948941
2019-06-03,56372.5778,8726.0,56856.777285,8800.95,52204.39224,8080.8,52430.631946,8115.82,45692.965104,45692.965104
2019-06-02,55203.90953,8545.1,56946.123234,8814.78,55067.5972,8524.0,56372.448594,8725.98,27835.133265,27835.133265
2019-06-01,55267.8665,8555.0,55726.5478,8626.0,54540.178308,8442.36,55197.255421,8544.07,31868.234157,31868.234157
2019-05-31,53407.94613,8267.1,55519.8182,8594.0,52383.34255,8108.5,55267.8665,8555.0,44727.49162,44727.49162
2019-05-30,55858.98395,8646.5,58622.441878,9074.26,51714.7015,8005.0,53423.709262,8269.54,70379.998521,70379.998521
2019-05-29,56313.595261,8716.87,56527.625,8750.0,54309.15798,8406.6,55853.686504,8645.68,33880.865922,33880.865922
2019-05-28,56543.904956,8752.52,56840.884947,8798.49,54981.222989,8510.63,56305.649092,8715.64,31470.551534,31470.551534
2019-05-27,55639.592162,8612.54,57550.419696,8908.32,55487.5167,8589.0,56568.454096,8756.32,51886.768793,51886.768793
2019-05-26,51830.9869,8023.0,56463.022,8740.0,50606.243226,7833.42,55651.802129,8614.43,49652.144567,49652.144567
2019-05-25,51453.188556,7964.52,52275.45554,8091.8,51090.248902,7908.34,51846.556223,8025.41,28414.328817,28414.328817
2019-05-24,50713.031985,7849.95,52522.239,8130.0,50170.6898,7766.0,51455.449661,7964.87,46664.785325,46664.785325
2019-05-23,49277.87634,7627.8,51301.113094,7940.98,48200.2983,7461.0,50723.110053,7851.51,49648.184701,49648.184701
2019-05-22,51065.312144,7904.48,51785.7648,8016.0,48226.1395,7465.0,49281.946329,7628.43,49136.994589,49136.994589
2019-05-21,51276.434748,7937.16,51955.799896,8042.32,50202.9913,7771.0,51067.831661,7904.87,52301.752247,52301.752247
2019-05-20,52638.136782,8147.94,52690.400609,8156.03,48794.6459,7553.0,51282.830445,7938.15,65859.208564,65859.208564
2019-05-19,46884.464396,7257.32,53459.563927,8275.09,46792.469724,7243.08,52641.625344,8148.48,65577.442058,65577.442058
2019-05-18,47517.315384,7355.28,48180.9174,7458.0,46233.847583,7156.61,46885.304235,7257.45,37054.944779,37054.944779
2019-05-17,50833.968801,7868.67,51197.8775,7925.0,44660.0539,6913.0,47517.186178,7355.26,88752.008159,88752.008159
2019-05-16,52774.707524,8169.08,53749.696,8320.0,49776.6115,7705.0,50820.531377,7866.59,69630.513996,69630.513996
2019-05-15,51328.763178,7945.26,53291.0147,8249.0,50713.355,7850.0,52779.811161,8169.87,37884.327211,37884.327211
2019-05-14,50362.043886,7795.62,54046.8698,8366.0,49095.437468,7599.56,51343.621868,7947.56,76583.722603,76583.722603
2019-05-13,45016.920872,6968.24,52328.43,8100.0,44382.261,6870.0,50330.323813,7790.71,85804.735333,85804.735333
2019-05-12,45714.633272,7076.24,48592.955334,7521.78,43607.025,6750.0,45010.912793,6967.31,86948.975339,86948.975339
2019-05-11,41185.446148,6375.16,47444.378597,7343.99,41170.522855,6372.85,45714.504066,7076.22,74022.424393,74022.424393
2019-05-10,40118.139985,6209.95,41791.163876,6468.92,39872.9716,6172.0,41173.623799,6373.33,36623.61079,36623.61079
2019-05-09,38675.619598,5986.66,40212.460365,6224.55,38656.561713,5983.71,40113.165554,6209.18,27453.011436,27453.011436
2019-05-08,37769.110302,5846.34,38856.895616,6014.72,37290.14366,5772.2,38679.689587,5987.29,23074.05152,23074.05152
2019-05-07,37146.208176,5749.92,38945.337123,6028.41,37132.124722,5747.74,37769.110302,5846.34,39905.064422,39905.064422
2019-05-06,37296.474754,5773.18,37502.0415,5805.0,36301.330142,5619.14,37132.447737,5747.79,25256.596325,25256.596325
2019-05-05,37662.450749,5829.83,37727.50597,5839.9,36797.8688,5696.0,37312.237886,5775.62,23822.543775,23822.543775
2019-05-04,37279.936386,5770.62,38115.77,5900.0,36096.603235,5587.45,37659.995835,5829.45,39682.408991,39682.408991
2019-05-03,35498.121043,5494.81,37753.9932,5844.0,35386.745471,5477.57,37293.309207,5772.69,46297.172849,46297.172849
2019-05-02,34777.08696,5383.2,35777.1414,5538.0,34691.811,5370.0,35485.588061,5492.87,22795.787835,22795.787835
2019-05-01,34381.328982,5321.94,34898.5406,5402.0,34344.24686,5316.2,34777.08696,5383.2,17217.473216,17217.473216
2019-04-30,33839.955842,5238.14,34497.872794,5339.98,33542.846645,5192.15,34374.028843,5320.81,22238.06823,22238.06823
2019-04-29,34302.965543,5309.81,34446.3196,5332.0,33456.60164,5178.8,33839.955842,5238.14,19918.135079,19918.135079
2019-04-28,34211.746107,5295.69,34498.002,5340.0,33977.818644,5259.48,34288.171456,5307.52,14371.433869,14371.433869
2019-04-27,34336.4945,5315.0,34514.15275,5342.5,33966.125501,5257.67,34211.746107,5295.69,15422.896935,15422.896935
2019-04-26,33725.802341,5220.47,35596.253,5510.0,33345.613686,5161.62,34330.68023,5314.1,48912.294513,48912.294513
2019-04-25,34982.5245,5415.0,35478.933952,5491.84,32960.4506,5102.0,33722.11997,5219.9,49636.089948,49636.089948
2019-04-24,35472.925873,5490.91,36062.68666,5582.2,34455.041005,5333.35,34982.5245,5415.0,48224.152413,48224.152413
2019-04-23,34608.731542,5357.14,36177.68,5600.0,34448.968323,5332.41,35488.430593,5493.31,41262.103917,41262.103917
2019-04-22,33964.445823,5257.41,34885.62,5400.0,33647.503505,5208.35,34608.731542,5357.14,29563.852309,29563.852309
2019-04-21,34193.786473,5292.91,34332.295305,5314.35,33367.4495,5165.0,33956.241242,5256.14,25549.570939,25549.570939
2019-04-20,33972.650404,5258.68,34455.493226,5333.42,33788.01503,5230.1,34186.163319,5291.73,19168.908274,19168.908274
2019-04-19,33971.099932,5258.44,34368.796,5320.0,33432.0525,5175.0,33972.650404,5258.68,24611.236323,24611.236323
2019-04-18,33609.129323,5202.41,34155.6061,5287.0,33585.80764,5198.8,33971.099932,5258.44,22619.239001,22619.239001
2019-04-17,33423.783316,5173.72,33789.95312,5230.4,33249.87204,5146.8,33611.778046,5202.82,23307.536134,23307.536134
2019-04-16,32462.684485,5024.95,33578.830516,5197.72,32326.953582,5003.94,33423.783316,5173.72,24242.229493,24242.229493
2019-04-15,33149.608184,5131.28,33382.825014,5167.38,31978.485,4950.0,32462.684485,5024.95,29057.191581,29057.191581
2019-04-14,32608.041235,5047.45,33289.861297,5152.99,32301.5,5000.0,33149.73739,5131.3,18281.607739,18281.607739
2019-04-13,32605.1341,5047.0,32941.0697,5099.0,32327.3412,5004.0,32593.634766,5045.22,17292.456802,17292.456802
2019-04-12,32413.715411,5017.37,32822.070974,5080.58,31404.939566,4861.22,32611.659003,5048.01,33276.678614,33276.678614
2019-04-11,34290.367958,5307.86,34450.648001,5332.67,31829.8981,4927.0,32413.715411,5017.37,54696.600686,54696.600686
2019-04-10,33270.545,5150.0,35027.7466,5422.0,33173.6405,5135.0,34292.887475,5308.25,40073.620471,40073.620471
2019-04-09,33841.506314,5238.38,33841.63552,5238.4,32796.875804,5076.68,33270.545,5150.0,34067.012311,34067.012311
2019-04-08,33401.495281,5170.27,34271.8915,5305.0,32553.4517,5039.0,33831.94507,5236.9,50178.430782,50178.430782
2019-04-07,32573.284821,5042.07,33813.2102,5234.0,32469.4678,5026.0,33401.495281,5170.27,37615.486804,37615.486804
2019-04-06,32333.543088,5004.96,33625.8615,5205.0,31840.169977,4928.59,32585.042567,5043.89,41770.842313,41770.842313
2019-04-05,31646.683992,4898.64,32483.809666,5028.22,31530.269386,4880.62,32333.478485,5004.95,39768.552806,39768.552806
2019-04-04,31866.011177,4932.59,32553.968524,5039.08,30860.8531,4777.0,31646.813198,4898.66,61054.254168,61054.254168
2019-04-03,31378.904557,4857.19,34078.147103,5275.01,30709.03605,4753.5,31866.07578,4932.6,109890.125743,109890.125743
2019-04-02,26774.971762,4144.54,31642.484797,4897.99,26749.130562,4140.54,31379.550587,4857.29,105383.639263,105383.639263
2019-04-01,26502.993132,4102.44,26866.44961,4158.7,26274.0401,4067.0,26775.100968,4144.56,25507.067641,25507.067641
2019-03-31,26532.387497,4106.99,26591.370036,4116.12,26374.626971,4082.57,26512.748185,4103.95,13525.087433,13525.087433
2019-03-30,26514.621672,4104.24,26745.642,4140.0,26177.1356,4052.0,26532.258291,4106.97,19509.292601,19509.292601
2019-03-29,26023.509666,4028.22,26640.403713,4123.71,25996.441009,4024.03,26508.225975,4103.25,30084.217444,30084.217444
2019-03-28,26096.898674,4039.58,26097.67391,4039.7,25854.1206,4002.0,26020.860943,4027.81,20089.293875,20089.293875
2019-03-27,25510.238831,3948.77,26151.2944,4048.0,25428.709845,3936.15,26087.014415,4038.05,32364.555852,32364.555852
2019-03-26,25424.316841,3935.47,25576.198494,3958.98,25156.4082,3894.0,25508.817565,3948.55,29349.537627,29349.537627
2019-03-25,25785.318405,3991.35,25836.67779,3999.3,25122.233213,3888.71,25428.516036,3936.12,33192.890217,33192.890217
2019-03-24,25880.026403,4006.01,25880.091006,4006.02,25518.185,3950.0,25790.680454,3992.18,17179.850648,17179.850648
2019-03-23,25762.965767,3987.89,25962.847449,4018.83,25699.138003,3978.01,25880.026403,4006.01,17302.604318,17302.604318
2019-03-22,25717.485255,3980.85,25892.8824,4008.0,25636.085475,3968.25,25756.763879,3986.93,20022.606318,20022.606318
2019-03-21,26119.251312,4043.04,26289.027996,4069.32,25066.028603,3880.01,25716.128592,3980.64,35997.682119,35997.682119
2019-03-20,25954.126044,4017.48,26164.215,4050.0,25715.22415,3980.5,26119.251312,4043.04,23432.300255,23432.300255
2019-03-19,25762.578149,3987.83,26041.4693,4031.0,25647.391,3970.0,25941.528459,4015.53,19893.741815,19893.741815
2019-03-18,25723.945555,3981.85,26080.2311,4037.0,25539.697799,3953.33,25762.448943,3987.81,22454.47801,22454.47801
2019-03-17,25879.832594,4005.98,25918.7236,4012.0,25518.249603,3950.01,25719.358742,3981.14,18814.255577,18814.255577
2019-03-16,25353.188938,3924.46,26209.307894,4056.98,25337.167394,3921.98,25879.832594,4005.98,28568.376124,28568.376124
2019-03-15,25047.358336,3877.12,25448.542966,3939.22,25015.57366,3872.2,25348.666728,3923.76,21740.061498,21740.061498
2019-03-14,24975.5198,3866.0,25324.376,3920.0,24616.520929,3810.43,25047.358336,3877.12,27048.74853,27048.74853
